  x,y,z,rho,u,v,w,p
    -2.009565,      0.560010,      0.100000,      0.718324,    324.054077,     -0.132886,      0.000000,  50911.257812
    -1.538912,      0.559638,      0.100000,      0.715309,    325.312286,     -0.890113,      0.000000,  50602.359375
    -1.098066,      0.557101,      0.100000,      0.712294,    326.566589,      2.028981,      0.000000,  50294.265625
    -0.691377,      0.561936,      0.100000,      0.709280,    327.639435,    -11.243258,      0.000000,  49986.972656
    -0.325438,      0.536730,      0.100000,      0.706265,    327.648224,    -30.789427,      0.000000,  49680.476562
    -0.012121,      0.473258,      0.100000,      0.703251,    327.669739,    -42.004311,      0.000000,  49374.796875
     0.212121,      0.401067,      0.100000,      0.700236,    325.571320,    -62.998569,      0.000000,  49069.902344
     0.442147,      0.291106,      0.100000,      0.697221,    320.515411,    -89.845627,      0.000000,  48765.820312
     0.722356,      0.116699,      0.100000,      0.694207,    315.875244,   -108.927452,      0.000000,  48462.550781
     1.027403,     -0.102395,      0.100000,      0.691192,    304.506592,   -140.574860,      0.000000,  48160.070312
     1.350306,     -0.401205,      0.100000,      0.688178,    301.853485,   -149.051651,      0.000000,  47858.390625
     1.687438,     -0.717924,      0.100000,      0.685163,    300.511963,   -154.512207,      0.000000,  47557.523438
     2.036514,     -1.043622,      0.100000,      0.682148,    298.226227,   -161.540314,      0.000000,  47257.453125
     2.395960,     -1.383868,      0.100000,      0.679134,    295.925049,   -168.280701,      0.000000,  46958.191406
     2.764609,     -1.737419,      0.100000,      0.676119,    293.965668,   -174.164459,      0.000000,  46659.718750
     3.141556,     -2.102946,      0.100000,      0.673105,    292.193604,   -179.538864,      0.000000,  46362.058594
     3.526072,     -2.479515,      0.100000,      0.670090,    290.594208,   -184.476868,      0.000000,  46065.210938
     3.917579,     -2.866318,      0.100000,      0.667075,    289.146637,   -189.048904,      0.000000,  45769.152344
     4.315570,     -3.262693,      0.100000,      0.664061,    288.145966,   -192.844208,      0.000000,  45473.902344
     4.719625,     -3.667743,      0.100000,      0.661046,    287.125580,   -196.598038,      0.000000,  45179.449219
     5.129382,     -4.081131,      0.100000,      0.658032,    286.009491,   -200.420944,      0.000000,  44885.796875
     5.544536,     -4.502631,      0.100000,      0.655017,    284.904419,   -204.158539,      0.000000,  44592.953125
     5.964776,     -4.932096,      0.100000,      0.652002,    283.824188,   -207.796738,      0.000000,  44300.914062
     6.389897,     -5.369517,      0.100000,      0.648988,    282.836090,   -211.251083,      0.000000,  44009.679688
     6.819632,     -5.814206,      0.100000,      0.645973,    281.924500,   -214.552124,      0.000000,  43719.242188
     7.253826,     -6.265883,      0.100000,      0.642959,    281.154968,   -217.623230,      0.000000,  43429.609375
     7.692269,     -6.724194,      0.100000,      0.639944,    280.300323,   -220.764191,      0.000000,  43140.777344
     8.134792,     -7.189040,      0.100000,      0.636930,    279.499176,   -223.798111,      0.000000,  42852.753906
     8.581276,     -7.660212,      0.100000,      0.633915,    278.703888,   -226.788345,      0.000000,  42565.527344
     9.031538,     -8.137525,      0.100000,      0.630900,    277.960510,   -229.681122,      0.000000,  42279.101562
     9.485496,     -8.620804,      0.100000,      0.627886,    277.234924,   -232.521118,      0.000000,  41993.480469
     9.943005,     -9.109873,      0.100000,      0.624871,    276.517944,   -235.321198,      0.000000,  41708.671875
    10.403949,     -9.604618,      0.100000,      0.621857,    275.862213,   -238.021912,      0.000000,  41424.652344
    10.868243,    -10.104809,      0.100000,      0.618842,    274.666840,   -241.312714,      0.000000,  41141.449219
    11.335792,    -10.610858,      0.100000,      0.615827,    274.083618,   -243.873642,      0.000000,  40859.042969
    11.806442,    -11.121897,      0.100000,      0.612813,    273.727722,   -246.160446,      0.000000,  40577.433594
    12.280273,    -11.637830,      0.100000,      0.609798,    273.458923,   -248.336319,      0.000000,  40296.628906
    12.757015,    -12.158373,      0.100000,      0.606784,    273.317322,   -250.360428,      0.000000,  40016.628906
    13.236696,    -12.683415,      0.100000,      0.603769,    273.304321,   -252.235275,      0.000000,  39737.433594
    13.719213,    -13.212649,      0.100000,      0.600754,    274.183014,   -253.140106,      0.000000,  39459.039062
    14.204556,    -13.745085,      0.100000,      0.597740,    274.192474,   -254.982880,      0.000000,  39181.449219
    14.692577,    -14.281603,      0.100000,      0.594725,    274.124176,   -256.901489,      0.000000,  38904.656250
    15.183251,    -14.822268,      0.100000,      0.591711,    274.050690,   -258.817596,      0.000000,  38628.667969
    15.676519,    -15.366884,      0.100000,      0.588696,    273.890625,   -260.816589,      0.000000,  38353.484375
