  x,y,z,rho,u,v,w,p
   -11.800458,      4.529770,      0.000000,      0.989183,     68.651176,    179.556686,      0.000000,  80002.281250
   -11.719602,      4.735027,      0.000000,      0.988982,     71.744339,    178.412247,      0.000000,  79983.960938
   -11.635183,      4.938844,      0.000000,      0.988769,     74.811714,    177.227203,      0.000000,  79964.210938
   -11.547215,      5.141150,      0.000000,      0.988541,     77.851593,    176.004959,      0.000000,  79942.734375
   -11.455731,      5.341897,      0.000000,      0.988295,     80.862373,    174.749588,      0.000000,  79919.156250
   -11.360759,      5.541013,      0.000000,      0.988026,     83.842552,    173.466095,      0.000000,  79893.000000
   -11.262323,      5.738443,      0.000000,      0.987730,     86.790909,    172.160538,      0.000000,  79863.671875
   -11.160461,      5.934121,      0.000000,      0.987400,     89.706619,    170.839722,      0.000000,  79830.421875
   -11.055197,      6.127992,      0.000000,      0.987028,     92.589447,    169.512085,      0.000000,  79792.304688
   -10.946563,      6.320000,      0.000000,      0.986602,     95.440132,    168.187256,      0.000000,  79748.117188
   -10.834593,      6.510079,      0.000000,      0.986112,     98.260612,    166.876236,      0.000000,  79696.429688
   -10.719326,      6.698179,      0.000000,      0.985540,    101.054764,    165.591644,      0.000000,  79635.445312
   -10.600800,      6.884240,      0.000000,      0.984867,    103.828552,    164.347122,      0.000000,  79563.023438
   -10.479039,      7.068198,      0.000000,      0.984070,    106.590866,    163.157425,      0.000000,  79476.523438
   -10.354082,      7.250005,      0.000000,      0.983122,    109.354034,    162.037338,      0.000000,  79372.843750
   -10.225976,      7.429602,      0.000000,      0.981990,    112.134407,    161.000992,      0.000000,  79248.429688
   -10.094756,      7.606942,      0.000000,      0.980637,    114.953239,    160.059830,      0.000000,  79099.273438
    -9.960457,      7.781959,      0.000000,      0.979032,    117.841438,    159.220108,      0.000000,  78921.843750
    -9.823123,      7.954611,      0.000000,      0.977093,    120.832954,    158.457565,      0.000000,  78707.093750
    -9.690979,      8.131701,      0.000000,      0.974863,    123.937050,    157.743439,      0.000000,  78460.007812
    -9.555620,      8.306580,      0.000000,      0.972393,    127.167290,    157.083878,      0.000000,  78186.476562
    -9.417068,      8.479165,      0.000000,      0.969588,    130.558853,    156.486404,      0.000000,  77875.945312
    -9.275329,      8.649387,      0.000000,      0.966396,    134.136749,    155.941177,      0.000000,  77522.804688
    -9.130439,      8.817162,      0.000000,      0.962797,    137.916031,    155.428101,      0.000000,  77125.015625
    -8.982408,      8.982408,      0.000000,      0.958789,    141.903183,    154.922485,      0.000000,  76682.695312
    -8.831268,      9.145045,      0.000000,      0.954386,    146.096909,    154.398560,      0.000000,  76197.359375
    -8.677050,      9.304994,      0.000000,      0.949606,    150.489517,    153.831848,      0.000000,  75671.507812
    -8.519782,      9.462179,      0.000000,      0.944475,    155.068832,    153.201050,      0.000000,  75108.101562
    -8.359507,      9.616508,      0.000000,      0.939019,    159.819809,    152.488327,      0.000000,  74510.265625
    -8.196256,      9.767911,      0.000000,      0.933263,    164.726654,    151.679428,      0.000000,  73880.968750
    -8.030074,      9.916310,      0.000000,      0.927230,    169.773819,    150.763382,      0.000000,  73222.859375
    -7.860999,     10.061621,      0.000000,      0.920937,    174.946823,    149.731598,      0.000000,  72538.179688
    -7.689093,     10.203770,      0.000000,      0.914401,    180.232620,    148.577042,      0.000000,  71828.812500
    -7.514391,     10.342677,      0.000000,      0.907633,    185.619583,    147.293762,      0.000000,  71096.335938
    -7.336960,     10.478268,      0.000000,      0.900644,    191.097397,    145.876541,      0.000000,  70342.015625
    -7.156850,     10.610474,      0.000000,      0.893444,    196.656525,    144.320312,      0.000000,  69567.054688
    -6.974125,     10.739210,      0.000000,      0.886039,    202.288193,    142.620285,      0.000000,  68772.500000
    -6.788843,     10.864417,      0.000000,      0.878437,    207.983917,    140.771713,      0.000000,  67959.476562
    -6.601070,     10.986029,      0.000000,      0.870647,    213.735306,    138.770096,      0.000000,  67128.984375
    -6.410882,     11.103975,      0.000000,      0.862677,    219.534225,    136.611130,      0.000000,  66282.125000
    -6.218340,     11.218193,      0.000000,      0.854536,    225.372070,    134.290726,      0.000000,  65420.003906
    -6.023530,     11.328619,      0.000000,      0.846232,    231.240570,    131.805115,      0.000000,  64543.796875
    -5.826524,     11.435189,      0.000000,      0.837774,    237.131271,    129.150635,      0.000000,  63654.695312
    -5.627394,     11.537865,      0.000000,      0.829173,    243.035614,    126.324135,      0.000000,  62753.941406
    -5.426227,     11.636578,      0.000000,      0.820439,    248.944733,    123.322845,      0.000000,  61842.796875
    -5.223101,     11.731285,      0.000000,      0.811583,    254.849564,    120.144524,      0.000000,  60922.558594
    -5.018118,     11.821938,      0.000000,      0.802615,    260.741150,    116.787254,      0.000000,  59994.578125
    -4.811340,     11.908489,      0.000000,      0.793547,    266.610138,    113.249557,      0.000000,  59060.238281
    -4.602877,     11.990910,      0.000000,      0.784392,    272.446930,    109.530472,      0.000000,  58120.972656
    -4.392809,     12.069152,      0.000000,      0.775162,    278.242249,    105.629646,      0.000000,  57178.171875
    -4.181230,     12.143185,      0.000000,      0.765870,    283.986481,    101.547142,      0.000000,  56233.308594
    -3.968240,     12.212979,      0.000000,      0.756530,    289.670044,     97.283432,      0.000000,  55287.851562
    -3.753917,     12.278517,      0.000000,      0.747154,    295.283508,     92.839714,      0.000000,  54343.222656
    -3.538368,     12.339760,      0.000000,      0.737756,    300.817413,     88.217758,      0.000000,  53400.867188
    -3.321689,     12.396707,      0.000000,      0.728350,    306.262360,     83.419571,      0.000000,  52462.191406
    -3.103969,     12.449332,      0.000000,      0.718948,    311.609314,     78.447845,      0.000000,  51528.558594
    -2.885300,     12.497623,      0.000000,      0.709564,    316.849182,     73.305832,      0.000000,  50601.347656
    -2.665793,     12.541582,      0.000000,      0.700212,    321.973175,     67.997314,      0.000000,  49681.851562
    -2.445539,     12.581190,      0.000000,      0.690904,    326.972778,     62.526249,      0.000000,  48771.347656
    -2.224625,     12.616463,      0.000000,      0.681652,    331.839935,     56.897102,      0.000000,  47871.007812
    -2.003148,     12.647391,      0.000000,      0.672469,    336.566833,     51.114983,      0.000000,  46981.945312
    -1.781211,     12.673982,      0.000000,      0.663367,    341.146057,     45.185268,      0.000000,  46105.265625
    -1.558902,     12.696259,      0.000000,      0.654357,    345.570190,     39.113647,      0.000000,  45241.964844
    -1.336318,     12.714219,      0.000000,      0.645448,    349.832947,     32.906155,      0.000000,  44392.941406
    -1.113546,     12.727888,      0.000000,      0.636652,    353.927948,     26.568968,      0.000000,  43559.035156
    -0.890675,     12.737280,      0.000000,      0.627979,    357.848969,     20.108660,      0.000000,  42741.066406
    -0.667801,     12.742418,      0.000000,      0.619437,    361.590729,     13.532072,      0.000000,  41939.742188
    -0.445005,     12.743337,      0.000000,      0.611035,    365.148315,      6.846132,      0.000000,  41155.660156
    -0.222376,     12.740061,      0.000000,      0.602781,    368.517151,      0.057909,      0.000000,  40389.449219
     0.000000,     12.732616,      0.000000,      0.594682,    371.692657,     -6.825376,      0.000000,  39641.578125
     0.222043,     12.721038,      0.000000,      0.586746,    374.671051,    -13.796522,      0.000000,  38912.539062
     0.443679,     12.705362,      0.000000,      0.578979,    377.448151,    -20.848183,      0.000000,  38202.792969
     0.664822,     12.685627,      0.000000,      0.571389,    380.020355,    -27.972982,      0.000000,  37512.804688
     0.885405,     12.661884,      0.000000,      0.563984,    382.383270,    -35.163570,      0.000000,  36843.074219
     1.105345,     12.634156,      0.000000,      0.556777,    384.530457,    -42.412178,      0.000000,  36194.523438
     1.324578,     12.602499,      0.000000,      0.549784,    386.451874,    -49.709709,      0.000000,  35568.378906
     1.543028,     12.566950,      0.000000,      0.543042,    388.131470,    -57.045319,      0.000000,  34967.746094
     1.760631,     12.527560,      0.000000,      0.536597,    389.523804,    -64.395798,      0.000000,  34396.371094
     1.977328,     12.484381,      0.000000,      0.530636,    390.615814,    -71.683014,      0.000000,  33870.035156
     2.194910,     12.447971,      0.000000,      0.525115,    391.458954,    -78.910118,      0.000000,  33384.496094
     2.411829,     12.407766,      0.000000,      0.519824,    392.079468,    -86.144180,      0.000000,  32921.167969
     2.628002,     12.363790,      0.000000,      0.514777,    392.470581,    -93.376358,      0.000000,  32480.957031
     2.843378,     12.316036,      0.000000,      0.510000,    392.620636,   -100.591003,      0.000000,  32066.085938
     3.057895,     12.264539,      0.000000,      0.505542,    392.510162,   -107.762436,      0.000000,  31680.423828
     3.271475,     12.209302,      0.000000,      0.501478,    392.110748,   -114.850571,      0.000000,  31330.285156
     3.484053,     12.150347,      0.000000,      0.497927,    391.380249,   -121.793602,      0.000000,  31025.591797
     3.695577,     12.087696,      0.000000,      0.495061,    390.263062,   -128.501190,      0.000000,  30780.873047
     3.905976,     12.021355,      0.000000,      0.493111,    388.691772,   -134.849396,      0.000000,  30615.783203
     4.115178,     11.951356,      0.000000,      0.492360,    386.596558,   -140.685745,      0.000000,  30554.373047
     4.323133,     11.877718,      0.000000,      0.493097,    383.922119,   -145.850372,      0.000000,  30621.947266
     4.529770,     11.800461,      0.000000,      0.495553,    380.651581,   -150.218079,      0.000000,  30839.009766
     4.735027,     11.719602,      0.000000,      0.499799,    376.827454,   -153.757492,      0.000000,  31213.166016
     4.938844,     11.635183,      0.000000,      0.505668,    372.556427,   -156.582291,      0.000000,  31731.626953
     5.141150,     11.547219,      0.000000,      0.512735,    367.988037,   -158.962982,      0.000000,  32358.884766
     5.341897,     11.455731,      0.000000,      0.520391,    363.272522,   -161.278488,      0.000000,  33042.566406
     5.541013,     11.360759,      0.000000,      0.527996,    358.514862,   -163.920685,      0.000000,  33726.179688
     5.738440,     11.262323,      0.000000,      0.535032,    353.753296,   -167.197525,      0.000000,  34363.054688
     5.934121,     11.160461,      0.000000,      0.541191,    348.968811,   -171.273743,      0.000000,  34924.941406
     6.127992,     11.055197,      0.000000,      0.546383,    344.114227,   -176.165039,      0.000000,  35402.609375
     6.320000,     10.946566,      0.000000,      0.550662,    339.148987,   -181.773285,      0.000000,  35800.105469
     6.510079,     10.834593,      0.000000,      0.554144,    334.062286,   -187.937347,      0.000000,  36127.011719
     6.698179,     10.719326,      0.000000,      0.556934,    328.881287,   -194.480774,      0.000000,  36392.097656
     6.884240,     10.600800,      0.000000,      0.559095,    323.662018,   -201.242279,      0.000000,  36600.304688
     7.068198,     10.479039,      0.000000,      0.560644,    318.475861,   -208.093445,      0.000000,  36752.621094
     7.250008,     10.354082,      0.000000,      0.561572,    313.391235,   -214.941315,      0.000000,  36847.824219
     7.429602,     10.225976,      0.000000,      0.561869,    308.462219,   -221.724930,      0.000000,  36884.496094
     7.606942,     10.094756,      0.000000,      0.561535,    303.720062,   -228.408737,      0.000000,  36862.792969
     7.781962,      9.960457,      0.000000,      0.560602,    299.171722,   -234.973755,      0.000000,  36785.414062
     7.954605,      9.823123,      0.000000,      0.559122,    294.804169,   -241.412918,      0.000000,  36657.464844
     8.124839,      9.682802,      0.000000,      0.557172,    290.588257,   -247.724411,      0.000000,  36486.121094
     8.292588,      9.539535,      0.000000,      0.554842,    286.485382,   -253.908920,      0.000000,  36279.792969
     8.457813,      9.393353,      0.000000,      0.552225,    282.453278,   -259.967896,      0.000000,  36047.339844
     8.620461,      9.244310,      0.000000,      0.549415,    278.449829,   -265.901520,      0.000000,  35797.433594
     8.780482,      9.092458,      0.000000,      0.546499,    274.435791,   -271.707764,      0.000000,  35538.148438
     8.937834,      8.937834,      0.000000,      0.543555,    270.378082,   -277.382965,      0.000000,  35276.605469
     9.092458,      8.780485,      0.000000,      0.540651,    266.248871,   -282.920319,      0.000000,  35019.136719
     9.244310,      8.620461,      0.000000,      0.537849,    262.026581,   -288.311035,      0.000000,  34771.183594
     9.393353,      8.457813,      0.000000,      0.535201,    257.695129,   -293.543579,      0.000000,  34537.507812
     9.539535,      8.292588,      0.000000,      0.532754,    253.243790,   -298.604248,      0.000000,  34322.292969
     9.682802,      8.124839,      0.000000,      0.530553,    248.665756,   -303.477081,      0.000000,  34129.378906
     9.823123,      7.954615,      0.000000,      0.528637,    243.957916,   -308.144775,      0.000000,  33962.371094
     9.960457,      7.781962,      0.000000,      0.527047,    239.120224,   -312.589081,      0.000000,  33824.675781
    10.094756,      7.606942,      0.000000,      0.525819,    234.155029,   -316.791992,      0.000000,  33719.421875
    10.225976,      7.429602,      0.000000,      0.524983,    229.066620,   -320.737335,      0.000000,  33649.437500
    10.354082,      7.250008,      0.000000,      0.524567,    223.860107,   -324.412476,      0.000000,  33616.996094
    10.479039,      7.068198,      0.000000,      0.524587,    218.541519,   -327.810730,      0.000000,  33623.554688
    10.600800,      6.884240,      0.000000,      0.525045,    213.116379,   -330.932587,      0.000000,  33669.496094
    10.719326,      6.698179,      0.000000,      0.525931,    207.589066,   -333.787811,      0.000000,  33753.859375
    10.834593,      6.510079,      0.000000,      0.527215,    201.962509,   -336.396027,      0.000000,  33874.128906
    10.946566,      6.320000,      0.000000,      0.528850,    196.236908,   -338.785492,      0.000000,  34026.214844
    11.055197,      6.127992,      0.000000,      0.530771,    190.410538,   -340.992371,      0.000000,  34204.511719
    11.160461,      5.934121,      0.000000,      0.532904,    184.479370,   -343.056824,      0.000000,  34402.359375
    11.262323,      5.738443,      0.000000,      0.535165,    178.438614,   -345.020233,      0.000000,  34612.378906
    11.360759,      5.541013,      0.000000,      0.537471,    172.283951,   -346.920776,      0.000000,  34827.042969
    11.455731,      5.341897,      0.000000,      0.539741,    166.013275,   -348.791443,      0.000000,  35039.089844
    11.547219,      5.141150,      0.000000,      0.541904,    159.627884,   -350.657837,      0.000000,  35241.972656
    11.635183,      4.938844,      0.000000,      0.543900,    153.132980,   -352.537170,      0.000000,  35430.109375
    11.719602,      4.735027,      0.000000,      0.545679,    146.538025,   -354.438904,      0.000000,  35599.011719
    11.800461,      4.529770,      0.000000,      0.547206,    139.856537,   -356.366150,      0.000000,  35745.246094
    11.877718,      4.323133,      0.000000,      0.548458,    133.104584,   -358.316406,      0.000000,  35866.484375
    11.951356,      4.115178,      0.000000,      0.549420,    126.299431,   -360.283295,      0.000000,  35961.394531
    12.021355,      3.905976,      0.000000,      0.550089,    119.458511,   -362.257416,      0.000000,  36029.570312
    12.087696,      3.695584,      0.000000,      0.550470,    112.597740,   -364.228424,      0.000000,  36071.355469
    12.150347,      3.484053,      0.000000,      0.550575,    105.731544,   -366.184296,      0.000000,  36087.816406
    12.209302,      3.271475,      0.000000,      0.550423,     98.871475,   -368.112366,      0.000000,  36080.660156
    12.264539,      3.057895,      0.000000,      0.550039,     92.026291,   -370.000336,      0.000000,  36051.996094
    12.316036,      2.843385,      0.000000,      0.549448,     85.202248,   -371.835815,      0.000000,  36004.339844
    12.363790,      2.628002,      0.000000,      0.548681,     78.403717,   -373.606323,      0.000000,  35940.433594
    12.407766,      2.411829,      0.000000,      0.547768,     71.633461,   -375.300232,      0.000000,  35863.105469
    12.447971,      2.194916,      0.000000,      0.546740,     64.893211,   -376.907928,      0.000000,  35775.042969
    12.484385,      1.977328,      0.000000,      0.545621,     58.184956,   -378.421112,      0.000000,  35678.687500
    12.516987,      1.759145,      0.000000,      0.544434,     51.511532,   -379.834778,      0.000000,  35575.980469
    12.545785,      1.540427,      0.000000,      0.543190,     44.877457,   -381.148041,      0.000000,  35468.105469
    12.570760,      1.321243,      0.000000,      0.541891,     38.290237,   -382.366638,      0.000000,  35355.113281
    12.591905,      1.101649,      0.000000,      0.540520,     31.761847,   -383.504852,      0.000000,  35235.484375
    12.609212,      0.881720,      0.000000,      0.539037,     25.310919,   -384.588226,      0.000000,  35105.710938
    12.622677,      0.661524,      0.000000,      0.537376,     18.964916,   -385.657135,      0.000000,  34959.523438
    12.632299,      0.441126,      0.000000,      0.535433,     12.759769,   -386.772064,      0.000000,  34787.792969
    12.638078,      0.220595,      0.000000,      0.533054,      6.751609,   -388.004395,      0.000000,  34576.460938
    12.640000,      0.000000,      0.000000,      0.530100,      1.174694,   -389.455719,      0.000000,  34312.503906
    12.641830,     -0.209430,      0.000000,      0.526277,     -4.086000,   -391.301178,      0.000000,  33970.511719
    12.643841,     -0.439810,      0.000000,      0.521187,     -9.229098,   -393.705322,      0.000000,  33515.722656
    12.646050,     -0.693220,      0.000000,      0.514620,    -13.975778,   -396.725830,      0.000000,  32930.667969
    12.648480,     -0.971970,      0.000000,      0.506605,    -17.990345,   -400.286804,      0.000000,  32220.054688
    12.651160,     -1.278600,      0.000000,      0.497510,    -20.924103,   -404.151367,      0.000000,  31418.503906
    12.654100,     -1.615890,      0.000000,      0.488059,    -22.453667,   -407.942566,      0.000000,  30590.841797
    12.657340,     -1.986900,      0.000000,      0.479218,    -22.320320,   -411.220917,      0.000000,  29821.884766
    12.660900,     -2.395030,      0.000000,      0.471976,    -20.383783,   -413.605774,      0.000000,  29196.451172
    12.664821,     -2.843960,      0.000000,      0.467050,    -16.702372,   -414.902832,      0.000000,  28775.230469
    12.669130,     -3.337790,      0.000000,      0.464670,    -11.614359,   -415.177917,      0.000000,  28576.117188
    12.673870,     -3.880990,      0.000000,      0.464523,     -5.751092,   -414.729858,      0.000000,  28570.011719
    12.679083,     -4.478520,      0.000000,      0.465899,      0.073159,   -413.974091,      0.000000,  28693.576172
    12.684820,     -5.135810,      0.000000,      0.467957,      5.068210,   -413.304657,      0.000000,  28871.949219
    12.691131,     -5.858820,      0.000000,      0.469966,      8.674367,   -413.006744,      0.000000,  29039.611328
    12.698071,     -6.654130,      0.000000,      0.471450,     10.678540,   -413.243835,      0.000000,  29151.128906
    12.705710,     -7.528970,      0.000000,      0.472215,     11.216763,   -414.095306,      0.000000,  29181.763672
    12.714103,     -8.491300,      0.000000,      0.472318,     10.698453,   -415.611023,      0.000000,  29122.949219
    12.723340,     -9.549860,      0.000000,      0.472039,      9.705371,   -417.861145,      0.000000,  28977.855469
    12.733503,    -10.714280,      0.000000,      0.471818,      8.880704,   -420.895844,      0.000000,  28761.535156
    12.744680,    -11.995140,      0.000000,      0.471773,      8.495423,   -423.201782,      0.000000,  28595.210938
   -12.720000,      0.000000,      0.000000,      0.993360,      2.840636,    190.952454,      0.000000,  80384.437500
   -12.718065,      0.221991,      0.000000,      0.993302,      4.846526,    190.904495,      0.000000,  80381.257812
   -12.712251,      0.443918,      0.000000,      0.993203,      7.872732,    190.802979,      0.000000,  80373.898438
   -12.702567,      0.665711,      0.000000,      0.993106,     10.950583,    190.635223,      0.000000,  80366.906250
   -12.689017,      0.887300,      0.000000,      0.993044,     14.061001,    190.395264,      0.000000,  80364.031250
   -12.671600,      1.108622,      0.000000,      0.993015,     17.205112,    190.088760,      0.000000,  80364.898438
   -12.650321,      1.329602,      0.000000,      0.993001,     20.379230,    189.724487,      0.000000,  80367.492188
   -12.625189,      1.550176,      0.000000,      0.992983,     23.577093,    189.309525,      0.000000,  80369.859375
   -12.596208,      1.770279,      0.000000,      0.992950,     26.791710,    188.848145,      0.000000,  80370.531250
   -12.563396,      1.989843,      0.000000,      0.992896,     30.016596,    188.341339,      0.000000,  80368.875000
   -12.526756,      2.208801,      0.000000,      0.992821,     33.246468,    187.788513,      0.000000,  80364.820312
   -12.486297,      2.427093,      0.000000,      0.992726,     36.477020,    187.188187,      0.000000,  80358.593750
   -12.442041,      2.644635,      0.000000,      0.992615,     39.704857,    186.538971,      0.000000,  80350.546875
   -12.393986,      2.861374,      0.000000,      0.992492,     42.927116,    185.839645,      0.000000,  80341.054688
   -12.342162,      3.077249,      0.000000,      0.992357,     46.141216,    185.089508,      0.000000,  80330.320312
   -12.286575,      3.292181,      0.000000,      0.992213,     49.344852,    184.288513,      0.000000,  80318.546875
   -12.227247,      3.506104,      0.000000,      0.992061,     52.535946,    183.436600,      0.000000,  80305.835938
   -12.164200,      3.718966,      0.000000,      0.991902,     55.712540,    182.534241,      0.000000,  80292.242188
   -12.097436,      3.930698,      0.000000,      0.991735,     58.872738,    181.582306,      0.000000,  80277.804688
   -12.026998,      4.141223,      0.000000,      0.991560,     62.014797,    180.581985,      0.000000,  80262.460938
   -11.952893,      4.350494,      0.000000,      0.991376,     65.137039,    179.534622,      0.000000,  80246.117188
   -11.875145,      4.558439,      0.000000,      0.991183,     68.237747,    178.442184,      0.000000,  80228.671875
   -11.793777,      4.764996,      0.000000,      0.990978,     71.315292,    177.306946,      0.000000,  80209.906250
   -11.708823,      4.970102,      0.000000,      0.990760,     74.368050,    176.131729,      0.000000,  80189.609375
   -11.620299,      5.173689,      0.000000,      0.990526,     77.394539,    174.919968,      0.000000,  80167.429688
   -11.528236,      5.375706,      0.000000,      0.990273,     80.393402,    173.675735,      0.000000,  80143.015625
   -11.432663,      5.576083,      0.000000,      0.989995,     83.363419,    172.404022,      0.000000,  80115.812500
   -11.333603,      5.774763,      0.000000,      0.989689,     86.303612,    171.110657,      0.000000,  80085.250000
   -11.231097,      5.971678,      0.000000,      0.989345,     89.213562,    169.802460,      0.000000,  80050.554688
   -11.125167,      6.166777,      0.000000,      0.988958,     92.093430,    168.487564,      0.000000,  80010.757812
   -11.015844,      6.360000,      0.000000,      0.988516,     94.944359,    167.175385,      0.000000,  79964.609375
   -10.903166,      6.551282,      0.000000,      0.988006,     97.768646,    165.876434,      0.000000,  79910.726562
   -10.787169,      6.740572,      0.000000,      0.987412,    100.570450,    164.602783,      0.000000,  79847.304688
   -10.667892,      6.927811,      0.000000,      0.986716,    103.355927,    163.367340,      0.000000,  79772.281250
   -10.545362,      7.112934,      0.000000,      0.985895,    106.134026,    162.183960,      0.000000,  79683.031250
   -10.419615,      7.295891,      0.000000,      0.984922,    108.916840,    161.066605,      0.000000,  79576.617188
   -10.290697,      7.476625,      0.000000,      0.983768,    111.720116,    160.028198,      0.000000,  79449.656250
   -10.158647,      7.655087,      0.000000,      0.982396,    114.563995,    159.079208,      0.000000,  79298.375000
   -10.023498,      7.831212,      0.000000,      0.980778,    117.477585,    158.225098,      0.000000,  79119.398438
    -9.885295,      8.004957,      0.000000,      0.978835,    120.492310,    157.442673,      0.000000,  78904.257812
    -9.751781,      8.182720,      0.000000,      0.976611,    123.616463,    156.704575,      0.000000,  78657.710938
    -9.615050,      8.358241,      0.000000,      0.974153,    126.862411,    156.017075,      0.000000,  78385.445312
    -9.475124,      8.531440,      0.000000,      0.971372,    130.262756,    155.387863,      0.000000,  78077.460938
    -9.332012,      8.702246,      0.000000,      0.968217,    133.841003,    154.808578,      0.000000,  77728.335938
    -9.185752,      8.870577,      0.000000,      0.964669,    137.611603,    154.260849,      0.000000,  77335.968750
    -9.036354,      9.036354,      0.000000,      0.960725,    141.581131,    153.721771,      0.000000,  76900.320312
    -8.883854,      9.199499,      0.000000,      0.956393,    145.749252,    153.167313,      0.000000,  76422.585938
    -8.728281,      9.359932,      0.000000,      0.951691,    150.109650,    152.574432,      0.000000,  75904.960938
    -8.569667,      9.517582,      0.000000,      0.946641,    154.651489,    151.922485,      0.000000,  75350.031250
    -8.408055,      9.672356,      0.000000,      0.941267,    159.361206,    151.194138,      0.000000,  74760.671875
    -8.243478,      9.824188,      0.000000,      0.935592,    164.224136,    150.375046,      0.000000,  74139.679688
    -8.075981,      9.973000,      0.000000,      0.929638,    169.225449,    149.453827,      0.000000,  73489.609375
    -7.905602,     10.118711,      0.000000,      0.923422,    174.351288,    148.421585,      0.000000,  72812.656250
    -7.732406,     10.261249,      0.000000,      0.916961,    179.588974,    147.270950,      0.000000,  72110.710938
    -7.556427,     10.400534,      0.000000,      0.910267,    184.927032,    145.995560,      0.000000,  71385.398438
    -7.377731,     10.536495,      0.000000,      0.903351,    190.355179,    144.589859,      0.000000,  70638.039062
    -7.196371,     10.669065,      0.000000,      0.896222,    195.863937,    143.048569,      0.000000,  69869.929688
    -7.012409,     10.798162,      0.000000,      0.888888,    201.444611,    141.366791,      0.000000,  69082.140625
    -6.825903,     10.923726,      0.000000,      0.881359,    207.088654,    139.539520,      0.000000,  68275.796875
    -6.636920,     11.045694,      0.000000,      0.873642,    212.787872,    137.562210,      0.000000,  67451.960938
    -6.445536,     11.163999,      0.000000,      0.865746,    218.533951,    135.430527,      0.000000,  66611.757812
    -6.251810,     11.278575,      0.000000,      0.857679,    224.318771,    133.140320,      0.000000,  65756.304688
    -6.055829,     11.389362,      0.000000,      0.849450,    230.134048,    130.687790,      0.000000,  64886.769531
    -5.857662,     11.496301,      0.000000,      0.841069,    235.971252,    128.069122,      0.000000,  64004.347656
    -5.657382,     11.599350,      0.000000,      0.832545,    241.821945,    125.281181,      0.000000,  63110.289062
    -5.455076,     11.698444,      0.000000,      0.823890,    247.677460,    122.321213,      0.000000,  62205.851562
    -5.250819,     11.793541,      0.000000,      0.815112,    253.529068,    119.186958,      0.000000,  61292.300781
    -5.044713,     11.884593,      0.000000,      0.806225,    259.367493,    115.876350,      0.000000,  60371.035156
    -4.836820,     11.971552,      0.000000,      0.797238,    265.183929,    112.387909,      0.000000,  59443.378906
    -4.627246,     12.054393,      0.000000,      0.788165,    270.968903,    108.720688,      0.000000,  58510.753906
    -4.416072,     12.133066,      0.000000,      0.779018,    276.713013,    104.874161,      0.000000,  57574.597656
    -4.203390,     12.207541,      0.000000,      0.769810,    282.406891,    100.848312,      0.000000,  56636.347656
    -3.989299,     12.277792,      0.000000,      0.760553,    288.041168,     96.643524,      0.000000,  55697.441406
    -3.773875,     12.343797,      0.000000,      0.751262,    293.606354,     92.260910,      0.000000,  54759.308594
    -3.557224,     12.405519,      0.000000,      0.741948,    299.093201,     87.702141,      0.000000,  53823.378906
    -3.339441,     12.462956,      0.000000,      0.732626,    304.492645,     82.969124,      0.000000,  52891.046875
    -3.120612,     12.516086,      0.000000,      0.723310,    309.795471,     78.064301,      0.000000,  51963.652344
    -2.900830,     12.564892,      0.000000,      0.714011,    314.992859,     72.990837,      0.000000,  51042.597656
    -2.680203,     12.609376,      0.000000,      0.704743,    320.075897,     67.752380,      0.000000,  50129.152344
    -2.458821,     12.649519,      0.000000,      0.695519,    325.036377,     62.352676,      0.000000,  49224.570312
    -2.236770,     12.685335,      0.000000,      0.686352,    329.866241,     56.796005,      0.000000,  48330.054688
    -2.014144,     12.716818,      0.000000,      0.677253,    334.557861,     51.087318,      0.000000,  47446.675781
    -1.791047,     12.743968,      0.000000,      0.668234,    339.103668,     45.231853,      0.000000,  46575.546875
    -1.567565,     12.766811,      0.000000,      0.659306,    343.496460,     39.235111,      0.000000,  45717.648438
    -1.343794,     12.785342,      0.000000,      0.650479,    347.729797,     33.102913,      0.000000,  44873.875000
    -1.119818,     12.799584,      0.000000,      0.641765,    351.797363,     26.841248,      0.000000,  44045.085938
    -0.895729,     12.809551,      0.000000,      0.633171,    355.693298,     20.456532,      0.000000,  43232.074219
    -0.671618,     12.815265,      0.000000,      0.624708,    359.412018,     13.955379,      0.000000,  42435.535156
    -0.447569,     12.816757,      0.000000,      0.616384,    362.948578,      7.344513,      0.000000,  41656.097656
    -0.223668,     12.814050,      0.000000,      0.608206,    366.298309,      0.630868,      0.000000,  40894.378906
     0.000000,     12.807168,      0.000000,      0.600182,    369.456879,     -6.178482,      0.000000,  40150.828125
     0.223354,     12.796145,      0.000000,      0.592319,    372.420288,    -13.076508,      0.000000,  39425.937500
     0.446321,     12.781015,      0.000000,      0.584625,    375.184296,    -20.056061,      0.000000,  38720.199219
     0.668815,     12.761814,      0.000000,      0.577106,    377.745270,    -27.109953,      0.000000,  38034.058594
     0.890769,     12.738591,      0.000000,      0.569771,    380.098541,    -34.230965,      0.000000,  37368.082031
     1.112100,     12.711367,      0.000000,      0.562632,    382.237885,    -41.411373,      0.000000,  36723.093750
     1.332744,     12.680194,      0.000000,      0.555705,    384.153595,    -48.642185,      0.000000,  36100.347656
     1.552624,     12.645109,      0.000000,      0.549025,    385.830475,    -55.912457,      0.000000,  35502.714844
     1.771678,     12.606159,      0.000000,      0.542635,    387.227173,    -63.199436,      0.000000,  34933.765625
