  x,y,z,rho,u,v,w,p
     9.545450,      0.400000,      0.000000,      1.026998,    144.947815,     -0.302159,      0.000000,  85395.710938
     9.696970,      0.400000,      0.000000,      1.026719,    145.124344,     -0.268482,      0.000000,  85364.343750
     9.848480,      0.400000,      0.000000,      1.026469,    145.279785,     -0.239579,      0.000000,  85336.398438
    10.000000,      0.400000,      0.000000,      1.026243,    145.417282,     -0.214697,      0.000000,  85311.398438
    10.151520,      0.400000,      0.000000,      1.026041,    145.539215,     -0.193225,      0.000000,  85288.937500
    10.303030,      0.400000,      0.000000,      1.025857,    145.647873,     -0.174674,      0.000000,  85268.679688
    10.454550,      0.400000,      0.000000,      1.025689,    145.745041,     -0.158606,      0.000000,  85250.320312
    10.606060,      0.400000,      0.000000,      1.025536,    145.832321,     -0.144645,      0.000000,  85233.632812
    10.757580,      0.400000,      0.000000,      1.025396,    145.911102,     -0.132493,      0.000000,  85218.351562
    10.909090,      0.400000,      0.000000,      1.025266,    145.982452,     -0.121914,      0.000000,  85204.320312
    11.060610,      0.400000,      0.000000,      1.025145,    146.047501,     -0.112720,      0.000000,  85191.351562
    11.212120,      0.400000,      0.000000,      1.025033,    146.107025,     -0.104736,      0.000000,  85179.320312
    11.363640,      0.400000,      0.000000,      1.024928,    146.161896,     -0.097784,      0.000000,  85168.117188
    11.515150,      0.400000,      0.000000,      1.024830,    146.212601,     -0.091706,      0.000000,  85157.617188
    11.666670,      0.400000,      0.000000,      1.024736,    146.259796,     -0.086369,      0.000000,  85147.750000
    11.818180,      0.400000,      0.000000,      1.024647,    146.303909,     -0.081666,      0.000000,  85138.406250
