  x,y,z,rho,u,v,w,p
     7.627120,      0.600000,      0.000000,      1.027922,    139.076691,     -3.167284,      0.000000,  86038.523438
     7.796610,      0.600000,      0.000000,      1.026266,    140.251144,     -2.419066,      0.000000,  85853.007812
     7.966100,      0.600000,      0.000000,      1.024877,    141.155991,     -1.903925,      0.000000,  85698.992188
     8.135590,      0.600000,      0.000000,      1.023738,    141.856552,     -1.529284,      0.000000,  85574.335938
     8.305090,      0.600000,      0.000000,      1.022796,    142.408096,     -1.246437,      0.000000,  85472.781250
     8.474580,      0.600000,      0.000000,      1.022006,    142.849518,     -1.028803,      0.000000,  85388.804688
     8.644070,      0.600000,      0.000000,      1.021333,    143.207153,     -0.859920,      0.000000,  85318.476562
     8.813560,      0.600000,      0.000000,      1.020754,    143.500244,     -0.728271,      0.000000,  85258.937500
     8.983050,      0.600000,      0.000000,      1.020252,    143.743088,     -0.625301,      0.000000,  85208.085938
     9.152540,      0.600000,      0.000000,      1.019811,    143.946960,     -0.544476,      0.000000,  85164.164062
     9.322030,      0.600000,      0.000000,      1.019420,    144.121033,     -0.480717,      0.000000,  85125.804688
     9.491530,      0.600000,      0.000000,      1.019072,    144.273285,     -0.429932,      0.000000,  85091.992188
     9.661020,      0.600000,      0.000000,      1.018756,    144.406189,     -0.388401,      0.000000,  85060.312500
     9.830510,      0.600000,      0.000000,      1.018540,    144.541153,     -0.356648,      0.000000,  85036.031250
    10.000000,      0.600000,      0.000000,      1.018458,    144.640823,     -0.339607,      0.000000,  85024.835938
     0.000000,      0.750000,      0.000000,      1.053403,    151.697510,      0.074625,      0.000000,  87266.757812
     0.169490,      0.750000,      0.000000,      1.053421,    151.680038,      0.132089,      0.000000,  87268.804688
     0.338980,      0.750000,      0.000000,      1.053463,    151.642059,      0.221371,      0.000000,  87273.710938
     0.508470,      0.750000,      0.000000,      1.053537,    151.579987,      0.319171,      0.000000,  87282.234375
     0.677970,      0.750000,      0.000000,      1.053642,    151.491638,      0.429159,      0.000000,  87294.453125
     0.847460,      0.750000,      0.000000,      1.053783,    151.373535,      0.557004,      0.000000,  87310.851562
     1.016950,      0.750000,      0.000000,      1.053965,    151.221130,      0.709267,      0.000000,  87332.070312
     1.186440,      0.750000,      0.000000,      1.054196,    151.028625,      0.893864,      0.000000,  87358.929688
     1.355930,      0.750000,      0.000000,      1.054484,    150.788635,      1.120698,      0.000000,  87392.445312
     1.525420,      0.750000,      0.000000,      1.054839,    150.492157,      1.402522,      0.000000,  87433.804688
     1.694920,      0.750000,      0.000000,      1.055274,    150.128326,      1.756097,      0.000000,  87484.445312
